gene,log2_fold_change,p_value,padj
LOC284798,-0.010794718984824493,0.39100221895577053,0.758006150216099
TMEM163,-0.02283120972167285,0.3727463773330549,0.758006150216099
RIMBP3C,-4.349248593333688e-07,0.35146803273464716,0.758006150216099
RNASE8,-0.024814239104914208,0.39100221895577053,0.758006150216099
LOC285627,-0.005888467196643544,0.39100221895577053,0.758006150216099
TMEM138,-0.14843941505985292,0.3374499318287232,0.758006150216099
LOC339166,5.340028898910783e-05,0.39100221895577053,0.758006150216099
TMED11P,-0.02436379822524692,0.39100221895577053,0.758006150216099
FUT7,0.004431422032111962,0.39100221895577053,0.758006150216099
HNRNPKP3,0.007161169887090012,0.39100221895577053,0.758006150216099
ZNF663,-0.022435280249352867,0.3557250033973009,0.758006150216099
ACMSD,0.01528201649401536,0.39100221895577053,0.758006150216099
DACT1,0.18532077679381098,0.3904630025891192,0.758006150216099
C10orf114,-0.1449908869114711,0.34138051239883005,0.758006150216099
C10orf12,-0.14810554448571311,0.34427669461891647,0.758006150216099
C10orf105,-0.1280007853978855,0.3771545030185035,0.758006150216099
C10orf122,-0.014284472097862905,0.39100221895577053,0.758006150216099
C10orf128,0.04765592728333051,0.39100221895577053,0.758006150216099
LOC284408,-0.17790937425965114,0.3599942440615323,0.758006150216099
LOC285626,0.00866155135129577,0.39100221895577053,0.758006150216099
OTOP1,-0.18675695541503584,0.37957954282491946,0.758006150216099
OTOP2,0.004868726955082306,0.39100221895577053,0.758006150216099
PLVAP,-0.005854933909791714,0.39100221895577053,0.758006150216099
OVCH2,0.04037564177016505,0.3586189643969814,0.758006150216099
OVCH1,0.04486691561095793,0.3907637717078762,0.758006150216099
DFNB59,-0.13803606533972168,0.3741651028744439,0.758006150216099
DGCR10,0.020458292089589374,0.39100221895577053,0.758006150216099
ZNF98,-0.02263468642576924,0.33306232150745674,0.758006150216099
ATG3,-0.061073558353016644,0.362545920491662,0.758006150216099
ATG12,0.07857795133029288,0.35787112750416217,0.758006150216099
LOC285419,0.10829151160454042,0.3623010947120506,0.758006150216099
LOC285441,0.0059867425754848635,0.39100221895577053,0.758006150216099
PNLDC1,-0.0181483531815318,0.3751077020637366,0.758006150216099
PMPCB,0.09555227758857132,0.3694308017429024,0.758006150216099
OR9A2,0.011106993551212719,0.39100221895577053,0.758006150216099
TRMT5,-0.05906394804769555,0.3464386217586174,0.758006150216099
MTRNR2L5,-0.04845221876216199,0.37642825582190015,0.758006150216099
MTRNR2L7,-0.01564603924230833,0.39100221895577053,0.758006150216099
PODXL2,-0.1143172158211978,0.38195555726341196,0.758006150216099
POC1A,-0.07375670427378178,0.37301462705464844,0.758006150216099
PNOC,-0.012150633361545508,0.39100221895577053,0.758006150216099
CTNND2,-0.0064089864051209144,0.39100221895577053,0.758006150216099
PNMA5,-0.004288173269770132,0.39100221895577053,0.758006150216099
FLJ39739,-7.629503825819638e-06,0.39100221895577053,0.758006150216099
CCL21,0.01688579411599571,0.39100221895577053,0.758006150216099
CCL1,-0.02139131189511435,0.39100221895577053,0.758006150216099
SENP3,0.09561712162303326,0.35036316805729395,0.758006150216099
RLBP1,-0.007587763163870602,0.39100221895577053,0.758006150216099
TRIM49,0.05362571035404334,0.39100221895577053,0.758006150216099
GPRIN2,-0.01287212179710113,0.39100221895577053,0.758006150216099
ZIC1,0.0024517030125505586,0.39100221895577053,0.758006150216099
AKAP10,0.08363718555310218,0.3545669868143,0.758006150216099
PMF1-BGLAP,-0.17871605072670338,0.3417948219084803,0.758006150216099
POC1B-GALNT4,-0.09815425871888551,0.3614907664953299,0.758006150216099
MUSTN1,-0.17852526621933573,0.33217099569092406,0.758006150216099
MUC7,-0.010833921220131586,0.39100221895577053,0.758006150216099
INMT-FAM188B,0.2045043322565214,0.3534994201549888,0.758006150216099
KCNK10,-0.0016595242879961318,0.39100221895577053,0.758006150216099
ANKRA2,-0.12488394756810095,0.38976319791552133,0.758006150216099
CCL18,0.026926385764299475,0.39100221895577053,0.758006150216099
ACD,-0.0923248962187313,0.3682140646863605,0.758006150216099
ACE2,0.005952366977294744,0.39100221895577053,0.758006150216099
ZNF673,-0.055426668108813804,0.3877545871735693,0.758006150216099
ZNF658B,3.6027542433483126e-05,0.345093947553265,0.758006150216099
HMHB1,-0.029837350873962373,0.39100221895577053,0.758006150216099
DHFR,-0.22683305742201676,0.35017239358678715,0.758006150216099
DGUOK,0.05300551860342573,0.34980511631182337,0.758006150216099
OTC,-0.008066125983100324,0.39100221895577053,0.758006150216099
LHFPL5,0.004868726955082306,0.39100221895577053,0.758006150216099
LHX3,0.008154113191610144,0.39100221895577053,0.758006150216099
LGR6,-0.004390947551627345,0.39100221895577053,0.758006150216099
LHFPL3,0.0032984890283571894,0.39100221895577053,0.758006150216099
GALR3,0.009184943042124529,0.39100221895577053,0.758006150216099
ASS1,-0.3987168938108372,0.38625860327827544,0.758006150216099
ASTN1,-0.005558191053870896,0.36376446998571216,0.758006150216099
LHX8,0.010895551119292602,0.39100221895577053,0.758006150216099
TRIM49L1,0.04197922807747053,0.39100791016065894,0.758006150216099
ORMDL3,0.10205386772826763,0.3688801646089118,0.758006150216099
PNMA6A,1.0777384078340184e-05,0.39100221895577053,0.758006150216099
PNN,0.06360228677510005,0.3365068060268653,0.758006150216099
POLR3G,-0.13621132370382139,0.38815625536953174,0.758006150216099
OR7E5P,-0.011566498696395672,0.39100221895577053,0.758006150216099
OR7E91P,-0.10394012863223481,0.33230330068763303,0.758006150216099
ORM1,0.0062392265194507355,0.39100221895577053,0.758006150216099
LOC286359,-0.011006792225082225,0.3581828108108348,0.758006150216099
GALR1,-0.004791928993528681,0.39100221895577053,0.758006150216099
PORCN,0.070806420080884,0.3638077858745557,0.758006150216099
PON3,0.016022494757399964,0.39100221895577053,0.758006150216099
CTAGE1,-0.003100093573400101,0.39100221895577053,0.758006150216099
ORAI1,-0.13067613805521816,0.3511545116858305,0.758006150216099
CTCFL,-0.003866506538345205,0.39100221895577053,0.758006150216099
CTDSPL,0.14996681090287822,0.3808769352929433,0.758006150216099
FLJ33581,0.004805644967627934,0.3784328280323238,0.758006150216099
LOC339685,-0.0030668328774528164,0.39100221895577053,0.758006150216099
LOC339807,-0.006682383432459284,0.39100221895577053,0.758006150216099
TRIM49L2,0.039708984390705845,0.39100221895577053,0.758006150216099
LOC340113,0.006678488829530186,0.39100221895577053,0.758006150216099
LOC340508,-0.012836655936318596,0.39100221895577053,0.758006150216099
LOC339894,0.014212157001997197,0.3507928823115811,0.758006150216099
LOC338588,0.010492228501946973,0.39100221895577053,0.758006150216099
RINL,0.1504752632053069,0.3649031275209187,0.758006150216099
CEP95,-0.10908150074806189,0.32775396436579507,0.758006150216099
RHO,0.0038677197511809524,0.39100221895577053,0.758006150216099
RHOBTB1,0.08497229177090482,0.35507847759572025,0.758006150216099
RHOC,0.1454474070042231,0.3314762912820226,0.758006150216099
C10orf68,-0.09545665598322123,0.3375129348726349,0.758006150216099
LOC388906,-0.06290194852563863,0.3468530141500194,0.758006150216099
TM7SF4,-0.0068176062884607105,0.39100221895577053,0.758006150216099
SERPINB12,0.011566463767318175,0.39100221895577053,0.758006150216099
SERPINB5,0.011795944656317113,0.39100221895577053,0.758006150216099
CCDC83,0.01122952024694528,0.39100221895577053,0.758006150216099
CCDC86,0.21311317815726927,0.3896762705235329,0.758006150216099
SETD2,-0.044471394781401496,0.3641749418387575,0.758006150216099
KCNK13,-0.007154310307496977,0.39100221895577053,0.758006150216099
PEPD,-0.08092643999423732,0.35160172887748553,0.758006150216099
ZNHIT6,0.13023469092874906,0.36431802427775084,0.758006150216099
CCDC38,-0.009362319192415964,0.39100221895577053,0.758006150216099
SFRP5,0.011008249549993231,0.39100221895577053,0.758006150216099
CCDC43,-0.10283817237888693,0.3317556466268404,0.758006150216099
SERPINA6,0.009224742507580881,0.39100221895577053,0.758006150216099
SERPINB10,-0.012170649650807601,0.39100221895577053,0.758006150216099
CCDC75,-0.13561565526745367,0.3556671801043722,0.758006150216099
MIR4761,0.11199237612375025,0.39100221895577053,0.758006150216099
MIR4750,-0.15953120577311453,0.39100221895577053,0.758006150216099
TYR,-0.005738519045755938,0.39100221895577053,0.758006150216099
ATCAY,-0.027670062042273874,0.32774014129945667,0.758006150216099
LOC399744,-0.07059489343380765,0.33821362568095453,0.758006150216099
ABCC12,0.010266052891649056,0.39100221895577053,0.758006150216099
LOC390858,0.019721000668130758,0.39100221895577053,0.758006150216099
LOC387895,-0.06474923112332796,0.3486530355957535,0.758006150216099
LOC387647,0.2732980691474456,0.3611776562603488,0.758006150216099
C10orf62,-0.010657827768518344,0.39100221895577053,0.758006150216099
AHSG,-0.00751482716459517,0.39100221895577053,0.758006150216099
AK7,0.032376233557321776,0.3815909043355801,0.758006150216099
AIM1L,-0.002806917640372087,0.39100221895577053,0.758006150216099
ZNHIT3,-0.08243196572571065,0.38068234047809757,0.758006150216099
MYBPC2,-0.01992354248688794,0.3333846012098901,0.758006150216099
MXRA8,0.09370113241049527,0.3782246801690783,0.758006150216099
MUTYH,-0.10030301989150736,0.38967218667907216,0.758006150216099
CCDC50,0.13567855129560158,0.3846739360547013,0.758006150216099
SEZ6L,0.002011129503890347,0.39100221895577053,0.758006150216099
SF1,0.08687222230428482,0.37652164597779997,0.758006150216099
SF3A2,-0.1229617675917174,0.3586600921342129,0.758006150216099
SETD9,-0.18340785291954886,0.3510218958737901,0.758006150216099
SETX,0.06223851853775608,0.35377660489407686,0.758006150216099
MIR4746,2.575253994710741,0.39100221895577053,0.758006150216099
MIR4721,0.10429367771500467,0.39100221895577053,0.758006150216099
IPO8,-0.07501161175677229,0.3355036759029595,0.758006150216099
DAO,0.008566467665214562,0.39100221895577053,0.758006150216099
DACH2,0.010875638919028265,0.39100221895577053,0.758006150216099
PPIAL4A,-0.08730261003405101,0.35109997699006185,0.758006150216099
POU4F1,0.005080210481336042,0.39100221895577053,0.758006150216099
POU4F3,-0.011190535816285176,0.39100221895577053,0.758006150216099
POLR3B,0.06311310137313875,0.36107896117422705,0.758006150216099
POLE4,0.09111560735034185,0.3728644098177818,0.758006150216099
XRCC5,0.07337966120084971,0.3872800537944768,0.758006150216099
TM6SF1,0.18079745499798694,0.347357778646119,0.758006150216099
LOC389332,-0.00861084317148452,0.39100221895577053,0.758006150216099
LOC401134,-0.00291654398045758,0.39100221895577053,0.758006150216099
LOC392232,-0.04180049308083379,0.35281004889600587,0.758006150216099
C11orf73,0.06621582267556736,0.36459355192764303,0.758006150216099
TLL2,-0.016045583551948683,0.34021553758935646,0.758006150216099
CST7,-0.015552019390061357,0.39100221895577053,0.758006150216099
POLR2J4,-0.049470942167141985,0.3332815267225868,0.758006150216099
LOC401497,-0.010549047986065546,0.39100221895577053,0.758006150216099
LOC402779,-0.013838033607116622,0.39100221895577053,0.758006150216099
LOC401324,-0.004880825235579105,0.39100221895577053,0.758006150216099
FLJ16779,-0.0015604863337588268,0.39100221895577053,0.758006150216099
LOC440356,0.17673991529831395,0.38182108056330105,0.758006150216099
LOC440040,0.00029355406489633246,0.39100221895577053,0.758006150216099
HOXA5,-0.2570949507009148,0.34267667225628645,0.758006150216099
HOXA6,0.013177074735202621,0.39100221895577053,0.758006150216099
TIMP2,0.12277508476142174,0.38839006901667616,0.758006150216099
TYRP1,0.006721751966288967,0.39100221895577053,0.758006150216099
LGALS7,0.019101874539385204,0.39100221895577053,0.758006150216099
LGALS8,0.12976430106240944,0.35452101630649235,0.758006150216099
LGALS9B,-0.00790503554596873,0.38714588878946027,0.758006150216099
LGALS9C,-0.005558862418417988,0.3620192005255255,0.758006150216099
GAS2L1,0.16967072225831714,0.34549826255673804,0.758006150216099
GAPDH,-0.15835347321518967,0.3850999479938378,0.758006150216099
FLJ14107,0.0633968999752608,0.3755540189169856,0.758006150216099
LOC400655,-0.006766312943264559,0.39097915752575113,0.758006150216099
FLJ30838,0.009556781194093672,0.38987341608602094,0.758006150216099
FLJ31485,-0.004813425529734356,0.39100221895577053,0.758006150216099
PGK1,0.3111631953083478,0.36727998086649266,0.758006150216099
TLX2,0.008955272009071279,0.39100221895577053,0.758006150216099
LOC400620,0.004228968547352057,0.39100221895577053,0.758006150216099
TK1,-0.1140127993517488,0.3618735073362344,0.758006150216099
HIST1H2BJ,-0.12123638965210315,0.34108211700915003,0.758006150216099
POTEM,-0.00938691428422377,0.32782387092442955,0.758006150216099
TLN2,-0.23049263761373773,0.3612622466889961,0.758006150216099
TLR2,-0.1454267736912916,0.33903150707899826,0.758006150216099
FLJ32224,-0.22255003338517576,0.3326021466179894,0.758006150216099
FLJ20518,0.002429872918905725,0.3895188165347414,0.758006150216099
FLJ22184,-0.01366468164625402,0.36323777065473695,0.758006150216099
FLJ12825,-0.04060779287941921,0.3610865940944077,0.758006150216099
SH3RF2,0.05230868046394771,0.3684331460868328,0.758006150216099
KCNMB2,-0.021693630996981947,0.3887834206748048,0.758006150216099
KCNMB4,0.03999035960365138,0.3407324144649885,0.758006150216099
KCNK5,0.002834050909727289,0.39100221895577053,0.758006150216099
ANKRD18B,-0.08659418418834575,0.3407046672803061,0.758006150216099
KCNIP2,-0.07664870857790174,0.38991283842836155,0.758006150216099
MNX1,-0.007298970296504885,0.39100221895577053,0.758006150216099
C12orf26,-0.1170200345567105,0.3730630401617077,0.758006150216099
SFTPA2,0.0047500711343460116,0.39100221895577053,0.758006150216099
SGK196,-0.1454957424632044,0.3447448186979446,0.758006150216099
SGOL1,-0.05755024012534718,0.3409964282186613,0.758006150216099
CCDC17,0.016024723857956447,0.3355808819636812,0.758006150216099
SH2D4B,-0.0034093344672305776,0.39100221895577053,0.758006150216099
SH2D6,0.03713916483254026,0.3451157250180433,0.758006150216099
SH2B3,0.2291926652015519,0.3673769951272962,0.758006150216099
SGSM3,0.10496147334357131,0.389516481612273,0.758006150216099
OR6M1,-0.015358064890381771,0.39100221895577053,0.758006150216099
CST4,0.0007355433124844212,0.39100221895577053,0.758006150216099
SHCBP1L,0.008157780328723732,0.39100221895577053,0.758006150216099
CCDC136,0.16331123337034148,0.36640806064876674,0.758006150216099
MIR4706,-0.14618603908745686,0.39100221895577053,0.758006150216099
MIR4685,-0.15389715483551616,0.39100221895577053,0.758006150216099
MIR4743,0.10128298256316527,0.39100221895577053,0.758006150216099
SFXN2,0.1932181388364944,0.3753204382112698,0.758006150216099
HOTAIR,0.004584300475423407,0.39100221895577053,0.758006150216099
HOXA-AS5,0.00688254479594475,0.39100221895577053,0.758006150216099
HAUS2,-0.05529428041569151,0.34462538297802414,0.758006150216099
HOXB13,-0.00483559693925982,0.39100221895577053,0.758006150216099
HBZ,0.017826201304801514,0.39100221895577053,0.758006150216099
HBB,0.016431538524851793,0.39100221895577053,0.758006150216099
HAUS7,-0.18734108546628736,0.3399778184059224,0.758006150216099
POTEE,0.016524070048349784,0.34314639784444645,0.758006150216099
C12orf66,-0.12117047593760644,0.379983125242483,0.758006150216099
C12orf50,0.011266752562728528,0.39100221895577053,0.758006150216099
C13orf35,-0.006535563220896605,0.39100221895577053,0.758006150216099
FKBP4,-0.07789719466848455,0.3364583234758379,0.758006150216099
TGM3,-0.004434628442912944,0.39100221895577053,0.758006150216099
TGM5,-0.040749788978364135,0.38540015629341823,0.758006150216099
FKBP2,0.1364754493845597,0.3383465043451659,0.758006150216099
PGA3,-0.15951502651521934,0.3339471325319867,0.758006150216099
CSNK2B,0.0950712890942258,0.3653528467954766,0.758006150216099
CSRNP1,0.1394180701586185,0.3844680450529252,0.758006150216099
CSK,-0.08863752174486494,0.3554541558254506,0.758006150216099
CSF2RB,0.0021651876408652453,0.39100221895577053,0.758006150216099
CSGALNACT1,0.347198073898479,0.3567132428349164,0.758006150216099
HOXA13,0.004162088671045204,0.39100221895577053,0.758006150216099
LOC442028,0.028785920165550344,0.34056489538090373,0.758006150216099
LOC442132,0.00516260034683493,0.39100221895577053,0.758006150216099
OR5K1,0.0027198354752075295,0.39100221895577053,0.758006150216099
OR5E1P,0.019654337178367464,0.39100221895577053,0.758006150216099
OR6T1,-0.014893677795254943,0.39100221895577053,0.758006150216099
PPAN-P2RY11,-0.18226875931380473,0.3591122512404579,0.758006150216099
CSNK2A1,-0.08441774922787815,0.3302588644412906,0.758006150216099
CSN1S1,-0.020065698794967397,0.39100221895577053,0.758006150216099
PGA4,-0.15241838352301923,0.38515672381674565,0.758006150216099
CSNK2A2,-0.10588654145106435,0.33346794194000834,0.758006150216099
C11orf92,-0.027359425052547973,0.3480533862384232,0.758006150216099
TIAM1,0.011325456848710717,0.35336488339883126,0.758006150216099
THSD7B,0.004362619839298372,0.39100221895577053,0.758006150216099
LOC440905,-0.0032522540547657054,0.39100221895577053,0.758006150216099
THBD,0.09879615910660672,0.3885055936868438,0.758006150216099
TIMD4,-0.00917766474968211,0.39100221895577053,0.758006150216099
PPP1R16B,-0.0024048720982334797,0.39100221895577053,0.758006150216099
PPP3R1,0.11209914790073228,0.376430222029443,0.758006150216099
SHANK1,-0.1426709282477382,0.33889743629215874,0.758006150216099
SHARPIN,0.08449799229637822,0.3372447187159104,0.758006150216099
MIR4664,0.12417182843111155,0.39100221895577053,0.758006150216099
CCDC167,-0.22594248253813998,0.37915989180681753,0.758006150216099
CCDC153,-0.22860623073247166,0.35599523556611323,0.758006150216099
CCDC155,0.004389486679994037,0.39100221895577053,0.758006150216099
CCDC135,-0.004080183145786019,0.39100221895577053,0.758006150216099
CCDC115,-0.06381662198820681,0.3365631260530777,0.758006150216099
RGS13,-0.016804111631207718,0.39100221895577053,0.758006150216099
CFHR5,0.0037860685595852454,0.39100221895577053,0.758006150216099
SIGLEC14,-0.008883003173659025,0.37429537356979387,0.758006150216099
SIAH3,0.004852785071689793,0.39100221895577053,0.758006150216099
SIGIRR,0.2562592941564601,0.346528289775412,0.758006150216099
SIPA1L3,-0.1356535943121442,0.34182865285437153,0.758006150216099
SLC12A5,-0.02682786478736121,0.36298314702169654,0.758006150216099
SIGLEC8,-0.004977174370601847,0.3910107215595975,0.758006150216099
EIF2S2,0.049025428382121206,0.36991496477318,0.758006150216099
MYL4,-0.14892265645636704,0.3624371184969895,0.758006150216099
MYH4,9.27255988183124e-05,0.39100221895577053,0.758006150216099
MYH8,0.003547729091806354,0.39100221895577053,0.758006150216099
CFP,-0.035155117088310525,0.33894190590264384,0.758006150216099
CFDP1,-0.05595871503590111,0.3513314194500021,0.758006150216099
CETN3,-0.08375167883569334,0.378028699443962,0.758006150216099
RGS12,-0.10638043769950611,0.3677158261976063,0.758006150216099
TGM7,-0.005764467197959125,0.39100221895577053,0.758006150216099
TH,-0.0073189042212397255,0.39100221895577053,0.758006150216099
THADA,0.038819734564143005,0.370964694718073,0.758006150216099
LOC440700,-0.03704778489259414,0.34731180264002137,0.758006150216099
HELT,0.01930432250362858,0.39100221895577053,0.758006150216099
FKTN,0.10887075519860767,0.3789241378928052,0.758006150216099
ZNF865,-0.05223239571930316,0.33393731095798496,0.758006150216099
LDHB,0.09899110852225501,0.38090764489693696,0.758006150216099
FKBP1AP1,0.24374208885266024,0.32993862189194056,0.758006150216099
LOC641515,0.013081469853803788,0.39100221895577053,0.758006150216099
LOC642366,0.0016033946292097969,0.39100221895577053,0.758006150216099
LOC641298,0.09438425637132863,0.34401525527881754,0.758006150216099
LOC644990,0.11850422318480602,0.3514695294662062,0.758006150216099
LOC644838,-0.018992532296142894,0.3320757817053765,0.758006150216099
TGDS,0.08662085436897726,0.34581425428353463,0.758006150216099
TGFA,-0.0034141577215785535,0.39100221895577053,0.758006150216099
OR52N2,0.031967376456174826,0.39100221895577053,0.758006150216099
PPP3R2,-0.0035095341518762667,0.39100221895577053,0.758006150216099
OR5B21,0.011391776074056522,0.39100221895577053,0.758006150216099
OR5C1,0.019714000214675814,0.39100221895577053,0.758006150216099
PPP1R14D,0.0139453402908575,0.39100221895577053,0.758006150216099
LOC574538,-0.004596835627764619,0.39100221895577053,0.758006150216099
LOC643923,0.010668157690488494,0.39100221895577053,0.758006150216099
LOC643648,-0.015076709465941578,0.39100221895577053,0.758006150216099
PPP2R2C,0.10348406057272047,0.38707514181764047,0.758006150216099
HES2,-0.03165105651579804,0.3897264816260273,0.758006150216099
CRYBA1,-0.03928425335422437,0.33456101525354265,0.758006150216099
PPIG,-0.10844268819343217,0.3515180051277409,0.758006150216099
PPIL2,-0.10632378283634258,0.34039231192189134,0.758006150216099
CSH1,-0.012782319232416413,0.39100221895577053,0.758006150216099
CSH2,0.012517197264012413,0.39101041937421366,0.758006150216099
OR52W1,-0.015030043482180922,0.39100221895577053,0.758006150216099
MIR4678,-0.15894045486378672,0.39100221895577053,0.758006150216099
UBD,-0.0021264372517573256,0.39100221895577053,0.758006150216099
LEMD2,0.08221382495651586,0.3340678779001955,0.758006150216099
UBE2I,0.06600637726287228,0.3623473942470944,0.758006150216099
LOC646508,0.052539852887982255,0.39100221895577053,0.758006150216099
LOC643441,-0.006744337368685743,0.39100221895577053,0.758006150216099
LOC643529,-0.11034951610091293,0.3899643158589884,0.758006150216099
OR51I1,0.010252170748066622,0.39100221895577053,0.758006150216099
SHISA9,-0.1388730139551546,0.3429551269345407,0.758006150216099
CCDC108,0.004733483257757921,0.39100221895577053,0.758006150216099
CC2D1A,-0.0774020523460539,0.38972254852267596,0.758006150216099
MIR4645,-2.198838653092441,0.39100221895577053,0.758006150216099
SIGLEC9,0.007904766212026028,0.39100221895577053,0.758006150216099
ELFN2,-0.056164962760759767,0.3299283350527338,0.758006150216099
EIF4G3,-0.19212189470661567,0.3317302751356905,0.758006150216099
EIF5,-0.09714454306998999,0.33708580991237164,0.758006150216099
CBLN1,0.015687514861225806,0.39100221895577053,0.758006150216099
SLC10A2,0.005126937126099049,0.39100221895577053,0.758006150216099
HERC2P9,-0.051989422196948354,0.3860212758696966,0.758006150216099
SLAMF7,-0.015310572185278516,0.32881664745950684,0.758006150216099
MIR4648,-2.0868510847557245,0.39100221895577053,0.758006150216099
MIR4639,-0.14330363532775553,0.39100221895577053,0.758006150216099
MIR455,-0.11825319123376461,0.39100221895577053,0.758006150216099
MIR4677,0.1121575885980155,0.39100221895577053,0.758006150216099
HOXD9,0.005665314606914394,0.39100221895577053,0.758006150216099
HPCA,-0.04584764611186069,0.3528083496266478,0.758006150216099
ACOT6,-0.011705210308732285,0.39100221895577053,0.758006150216099
ZNF646,0.06635983090012587,0.3805924182498958,0.758006150216099
GREM2,-0.4265892713453261,0.3478699904496541,0.758006150216099
GRHL1,-0.1937462339568058,0.35895808166561505,0.758006150216099
GRB2,0.05584879716080504,0.36192642809234227,0.758006150216099
CBR1,-0.133429156478301,0.35833266325732804,0.758006150216099
TFG,0.07155810870096424,0.3791594004238766,0.758006150216099
TFCP2,-0.08447571158934952,0.372016258047725,0.758006150216099
LOC645434,-0.044917495033024835,0.37227620277912715,0.758006150216099
C14orf165,0.011629212826763274,0.3802529107260445,0.758006150216099
HOXD3,-0.007873290173705168,0.39100221895577053,0.758006150216099
HOXC13,0.015930919617121342,0.39100221895577053,0.758006150216099
HOXD-AS1,-0.003125656558655785,0.39100221895577053,0.758006150216099
ZNF616,-0.07248820654232757,0.38123463668256297,0.758006150216099
OR4F5,-0.004845490001660541,0.39100221895577053,0.758006150216099
OR52I1,-0.020337342198042865,0.3790843785435928,0.758006150216099
OR52I2,-0.00444745380107244,0.39100221895577053,0.758006150216099
PRAMEF7,0.02872920255679273,0.39100221895577053,0.758006150216099
PRAMEF8,0.08314857791499754,0.3721167651269054,0.758006150216099
PRB2,0.007295506488011744,0.39100221895577053,0.758006150216099
PRB3,-0.013298726515062967,0.39100221895577053,0.758006150216099
PRAMEF2,0.13078107850145002,0.39100221895577053,0.758006150216099
TEX13A,-0.010561552675660404,0.39100221895577053,0.758006150216099
FICD,0.08516796604344679,0.33537050365147786,0.758006150216099
TRIM46,0.08571996510347524,0.3333629676627452,0.758006150216099
LCN1,0.024306787634360765,0.39100221895577053,0.758006150216099
OR51B4,-0.015503065481376435,0.39100221895577053,0.758006150216099
PRAMEF20,1.9246366111267374e-06,0.39100221895577053,0.758006150216099
PRDM5,-0.1705663083898057,0.3883291145031021,0.758006150216099
OR4F4,-0.004845490001660541,0.39100221895577053,0.758006150216099
C14orf166B,0.006018738382250791,0.39100221895577053,0.758006150216099
FGR,-0.013046326719104703,0.3473227083490737,0.758006150216099
TET1,-0.07225447534617063,0.3812891837167419,0.758006150216099
C14orf23,-0.0056717765083091785,0.39100221895577053,0.758006150216099
C14orf39,-0.03136358842957923,0.3417425669967503,0.758006150216099
HIGD1C,0.03486901094962922,0.39100221895577053,0.758006150216099
TEX28,0.00888739785702691,0.39100221895577053,0.758006150216099
TEX11,0.003474755275460609,0.39023759378969897,0.758006150216099
MUC16,0.0002858526551156136,0.39100221895577053,0.758006150216099
MUC2,0.0012184020186806158,0.39100221895577053,0.758006150216099
ELF3,-0.0063297937152028035,0.3868091424427839,0.758006150216099
ELF4,-0.13792546615685586,0.342219177489287,0.758006150216099
HPGD,-0.00950968625713223,0.3542737257438139,0.758006150216099
ACP6,-0.2012694508996078,0.3692701004143055,0.758006150216099
CSDC2,-0.3504718640046831,0.39062345334503173,0.758006150216099
DIO3,0.3435647258638177,0.3513303649461597,0.758006150216099
EIF4A3,0.1788134867943798,0.368769465205933,0.758006150216099
RGS21,0.0075464051413634044,0.39100221895577053,0.758006150216099
RGS5,-0.16912672311276644,0.3693661855681441,0.758006150216099
MYO1D,0.17011856493506272,0.34548761435809416,0.758006150216099
HIST1H2BI,-7.082372890384907e-06,0.39100221895577053,0.758006150216099
RHBDL3,-0.043412443642155074,0.33667765236523717,0.758006150216099
MYO3A,-0.002315263083411069,0.39100221895577053,0.758006150216099
RFX4,-0.00435153757531229,0.39100221895577053,0.758006150216099
LOC728024,0.08667380041703887,0.36925514132083836,0.758006150216099
HELB,-0.07673843598670804,0.39028482651105945,0.758006150216099
SIX1,-0.21557995016766496,0.3605713687877388,0.758006150216099
SIX3,-0.011529716504018107,0.39100221895577053,0.758006150216099
MIR4523,-2.804571180031667,0.39100221895577053,0.758006150216099
MIR450A1,-0.22904077588216037,0.3564134896436768,0.758006150216099
HILS1,-0.012990814829562302,0.39100221895577053,0.758006150216099
SKINTL,0.0068985741377308755,0.39100221895577053,0.758006150216099
UBE2QL1,-0.0019436541123332637,0.39100221895577053,0.758006150216099
UBE2T,-0.17825896853097145,0.337064917936479,0.758006150216099
UBE2NL,0.002513502720286651,0.33371209856529843,0.758006150216099
LCT,0.0016735185400118338,0.39100221895577053,0.758006150216099
ZNF835,-0.06452271286065457,0.34732619592124736,0.758006150216099
LOC653786,0.003933405565769268,0.39100221895577053,0.758006150216099
LOC653061,-0.1381279203250836,0.36302985444779645,0.758006150216099
LOC647323,-0.011499288892716132,0.39100221895577053,0.758006150216099
OR4F17,-0.004845490001660541,0.39100221895577053,0.758006150216099
PRCC,-0.07072057745039295,0.3907366875644545,0.758006150216099
PRDM12,0.004198596068189091,0.39100221895577053,0.758006150216099
PRAMEF1,0.06051982280366483,0.39100221895577053,0.758006150216099
PRAMEF11,0.002941901754091784,0.39100221895577053,0.758006150216099
PPY,0.0392253436164199,0.39100221895577053,0.758006150216099
LCE5A,-0.01760911378991481,0.39100221895577053,0.758006150216099
ASB11,0.014236099449501367,0.38105683872609564,0.758006150216099
PRAMEF21,0.01687009929678669,0.39100221895577053,0.758006150216099
PRAMEF4,0.001000285617532111,0.39100221895577053,0.758006150216099
PRAMEF5,0.003400484520947659,0.39100221895577053,0.758006150216099
PRAMEF6,0.014556608146268545,0.39100221895577053,0.758006150216099
PRAMEF13,0.03149200915003621,0.39100221895577053,0.758006150216099
CREB3L3,-0.005674829893965543,0.39100221895577053,0.758006150216099
CRABP1,0.04730875708788979,0.39100221895577053,0.758006150216099
